molecule_chembl_id,canonical_smiles,standard_value,target_name,target_chembl_id,bioactivity_class,standard_value_norm,pIC50
CHEMBL1910914,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@@H](N)c5ccccc5)n4)cc23)c(F)n1,10.0,PAK4,CHEMBL4523,intermediate,10.0,8.0
CHEMBL1910915,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@H](N)c5ccccc5)n4)cc23)c(F)n1,20.0,PAK4,CHEMBL4523,active,20.0,7.698970004336019
CHEMBL1230165,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,186.0,PAK4,CHEMBL4523,intermediate,186.0,6.730487055782084
CHEMBL1649759,COC(=O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,2500.0,PAK4,CHEMBL4523,active,2500.0,5.6020599913279625
CHEMBL1649761,NC(=O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,1250.0,PAK4,CHEMBL4523,active,1250.0,5.903089986991944
CHEMBL1649762,Clc1cccc(Nc2nc3ccccc3c3cnccc23)c1,2500.0,PAK4,CHEMBL4523,active,2500.0,5.6020599913279625
CHEMBL1649586,O=C(O)c1ccc2nc(Nc3cccc(Cl)c3)c3ccncc3c2c1,294.0,PAK4,CHEMBL4523,active,294.0,6.531652669587842
CHEMBL1915419,NC(=O)c1ccc2nc(Nc3cccc(Cl)c3)c3ccncc3c2c1,2500.0,PAK4,CHEMBL4523,intermediate,2500.0,5.6020599913279625
CHEMBL1915420,COC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,894.0,PAK4,CHEMBL4523,active,894.0,6.048662481204082
CHEMBL1649765,O=C(O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,94.0,PAK4,CHEMBL4523,active,94.0,7.026872146400302
CHEMBL1915421,NC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,54.0,PAK4,CHEMBL4523,active,54.0,7.267606240177032
CHEMBL1915422,CNC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,18.0,PAK4,CHEMBL4523,active,18.0,7.7447274948966935
CHEMBL1915423,CN(C)C(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,2500.0,PAK4,CHEMBL4523,active,2500.0,5.6020599913279625
CHEMBL1915424,O=C(NC1CC1)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,74.0,PAK4,CHEMBL4523,active,74.0,7.130768280269024
CHEMBL1915425,COCCNC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,158.0,PAK4,CHEMBL4523,active,158.0,6.801342913045577
CHEMBL1915426,Clc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,18.0,PAK4,CHEMBL4523,active,18.0,7.7447274948966935
CHEMBL1915427,Clc1cccc(Nc2nc3c(-c4nnco4)cccc3c3cnccc23)c1,117.0,PAK4,CHEMBL4523,active,117.0,6.931814138253839
CHEMBL1915428,c1cc(-c2nnc[nH]2)c2nc(NC3CC3)c3ccncc3c2c1,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056
CHEMBL1915429,c1cc(-c2nnc[nH]2)c2nc(NC3CCC3)c3ccncc3c2c1,20.0,PAK4,CHEMBL4523,active,20.0,7.698970004336019
CHEMBL1915430,c1cc(-c2nnc[nH]2)c2nc(NC3CCCC3)c3ccncc3c2c1,26.0,PAK4,CHEMBL4523,active,26.0,7.585026652029182
CHEMBL1915431,OCCNc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,55.0,PAK4,CHEMBL4523,active,55.0,7.259637310505756
CHEMBL1915432,c1cc(-c2nnc[nH]2)c2nc(N3CCCC3)c3ccncc3c2c1,174.0,PAK4,CHEMBL4523,active,174.0,6.7594507517174005
CHEMBL1915433,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,10.0,PAK4,CHEMBL4523,active,10.0,8.0
CHEMBL1915434,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,26.0,PAK4,CHEMBL4523,active,26.0,7.585026652029182
CHEMBL1915435,COc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,92.0,PAK4,CHEMBL4523,active,92.0,7.036212172654444
CHEMBL1915436,C#Cc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,10.0,PAK4,CHEMBL4523,active,10.0,8.0
CHEMBL1915437,Clc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,21.0,PAK4,CHEMBL4523,active,21.0,7.6777807052660805
CHEMBL1915438,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356
CHEMBL1915439,CN(c1ccccc1Cl)c1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319
CHEMBL1915440,Fc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,59.0,PAK4,CHEMBL4523,active,59.0,7.229147988357855
CHEMBL1915441,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,16.0,PAK4,CHEMBL4523,active,16.0,7.795880017344075
CHEMBL1915442,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL1915443,Cc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356
CHEMBL1915444,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,31.0,PAK4,CHEMBL4523,active,31.0,7.508638306165727
CHEMBL1915445,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL1915446,CS(=O)(=O)c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,44.0,PAK4,CHEMBL4523,active,44.0,7.356547323513812
CHEMBL1915447,FC(F)(F)Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,113.0,PAK4,CHEMBL4523,active,113.0,6.94692155651658
CHEMBL1915448,Clc1cc(OCCN2CCOCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,7.0,PAK4,CHEMBL4523,active,7.0,8.154901959985743
CHEMBL1915449,CN1CCN(c2ccc(Nc3nc4c(-c5nnc[nH]5)cccc4c4cnccc34)c(Cl)c2)CC1,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL1915633,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1Cl,1.0,PAK4,CHEMBL4523,active,1.0,9.0
CHEMBL1915634,Cc1cc(F)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056
CHEMBL1915635,Cc1ccc(F)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056
CHEMBL1915636,Fc1cccc(F)c1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,1.0,PAK4,CHEMBL4523,active,1.0,9.0
CHEMBL1915637,COc1cccc(F)c1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL1915638,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356
CHEMBL1915639,Fc1ccc(Cl)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,10.0,PAK4,CHEMBL4523,active,10.0,8.0
CHEMBL1915640,COCCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,10.0,PAK4,CHEMBL4523,active,10.0,8.0
CHEMBL1915641,Fc1cc(OCCN2CCCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL1915642,CN(C)CCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,20.0,PAK4,CHEMBL4523,active,20.0,7.698970004336019
CHEMBL1915643,NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056
CHEMBL1915644,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,1.0,PAK4,CHEMBL4523,active,1.0,9.0
CHEMBL1915645,CNC(=O)c1cccc2c1nc(Nc1cccc(OC)c1Cl)c1ccncc12,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981
CHEMBL1915646,CCNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL1915647,CC(C)NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL1915648,CC(C)CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981
CHEMBL1915649,NC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12,10.0,PAK4,CHEMBL4523,active,10.0,8.0
CHEMBL1915650,CNC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037
CHEMBL1915651,NC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037
CHEMBL1914471,CNC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL1915433,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319
CHEMBL1915438,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356
CHEMBL1915442,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981
CHEMBL1915445,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,1.0,PAK4,CHEMBL4523,active,1.0,9.0
CHEMBL1915448,Clc1cc(OCCN2CCOCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,14.0,PAK4,CHEMBL4523,active,14.0,7.853871964321762
CHEMBL1915638,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,15.0,PAK4,CHEMBL4523,inactive,15.0,7.823908740944319
CHEMBL1915639,Fc1ccc(Cl)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,12.0,PAK4,CHEMBL4523,inactive,12.0,7.920818753952375
CHEMBL1915640,COCCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,30.0,PAK4,CHEMBL4523,inactive,30.0,7.522878745280337
CHEMBL1915641,Fc1cc(OCCN2CCCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,28.0,PAK4,CHEMBL4523,inactive,28.0,7.552841968657781
CHEMBL1915644,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,5.0,PAK4,CHEMBL4523,inactive,5.0,8.301029995663981
CHEMBL1929238,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,30000.0,PAK4,CHEMBL4523,inactive,30000.0,4.522878745280337
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337
CHEMBL1933538,O=C(c1cc2cc(F)ccc2[nH]1)N1C[C@]2(CCN(C3CCCNC3)C2)c2ccccc21,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337
CHEMBL1933550,O=C(c1cc2ccc(F)cc2[nH]1)N1C[C@]2(CCN(C3CCNC3)C2)c2ccccc21,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337
CHEMBL1933551,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccccc5[nH]4)c4ccccc43)C2)CN1,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337
CHEMBL1933552,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccc(F)cc5[nH]4)c4ccccc43)C2)CN1,30000.0,PAK4,CHEMBL4523,active,30000.0,4.522878745280337
CHEMBL1945559,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,240.0,PAK4,CHEMBL4523,active,240.0,6.619788758288394
CHEMBL1952113,FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1,230.0,PAK4,CHEMBL4523,active,230.0,6.638272163982407
CHEMBL1952121,FC(F)(F)Oc1cccc(-n2nnc3ccc(NC4CCNCC4)nc32)c1,640.0,PAK4,CHEMBL4523,active,640.0,6.1938200260161125
CHEMBL1952125,FC(F)(F)Oc1cccc(-n2nnc3ccc(NC4CC5(CCNCC5)C4)nc32)c1,218.0,PAK4,CHEMBL4523,active,218.0,6.661543506395395
CHEMBL1952126,FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1,404.0,PAK4,CHEMBL4523,active,404.0,6.393618634889395
CHEMBL1952132,O[C@H]1CC[C@H](Nc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,69.0,PAK4,CHEMBL4523,active,69.0,7.161150909262744
CHEMBL1952133,O[C@H]1CC[C@@H](Nc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,152.0,PAK4,CHEMBL4523,active,152.0,6.818156412055227
CHEMBL1952134,CN(C)c1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0
CHEMBL1952136,FC(F)(F)c1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1,853.0,PAK4,CHEMBL4523,active,853.0,6.069050968832477
CHEMBL1952137,FC(F)(F)c1cccc(-n2nnc3ccc(NC4CC5(CCNCC5)C4)nc32)c1,358.0,PAK4,CHEMBL4523,active,358.0,6.446116973356125
CHEMBL1952141,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1.O=S(=O)(O)O,363.0,PAK4,CHEMBL4523,inactive,363.0,6.440093374963888
CHEMBL1952142,COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(OC(F)(F)F)c1,29.0,PAK4,CHEMBL4523,active,29.0,7.5376020021010435
CHEMBL1952143,COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(N(C)C)c1,752.0,PAK4,CHEMBL4523,active,752.0,6.123782159408358
CHEMBL1952144,FC(F)(F)Oc1cccc(-n2nnc3cc(Cl)c(NCC4CCNCC4)nc32)c1,1000.0,PAK4,CHEMBL4523,active,1000.0,6.0
CHEMBL1950228,O=Cc1cn2c3c1ccc1c4ccccc4n(c13)CCCC2,350.0,PAK4,CHEMBL4523,active,350.0,6.455931955649724
CHEMBL2017214,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,40000.0,PAK4,CHEMBL4523,active,40000.0,4.3979400086720375
CHEMBL2017322,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,15.0,PAK4,CHEMBL4523,active,15.0,7.823908740944319
CHEMBL2017323,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2sccc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL2017324,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2sccc12,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL2017325,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cscc23)cc1,17.0,PAK4,CHEMBL4523,active,17.0,7.769551078621726
CHEMBL2017326,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cscc12,8.0,PAK4,CHEMBL4523,active,8.0,8.096910013008056
CHEMBL2017327,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3ccsc23)cc1,14.0,PAK4,CHEMBL4523,active,14.0,7.853871964321762
CHEMBL2017328,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2ccsc12,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356
CHEMBL2017329,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2scnc12,9.0,PAK4,CHEMBL4523,active,9.0,8.045757490560675
CHEMBL2017330,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3n3cccc23)cc1,30.0,PAK4,CHEMBL4523,active,30.0,7.522878745280337
CHEMBL2017331,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2n2cccc12,41.0,PAK4,CHEMBL4523,active,41.0,7.3872161432802645
CHEMBL2017332,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2n2cccc12,20.0,PAK4,CHEMBL4523,active,20.0,7.698970004336019
CHEMBL2017333,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2n2cncc12,43.0,PAK4,CHEMBL4523,active,43.0,7.366531544420414
CHEMBL2017334,c1cc(-c2nnc[nH]2)c2nc(NC3CC3)c3ccsc3c2c1,25.0,PAK4,CHEMBL4523,active,25.0,7.6020599913279625
CHEMBL2017335,c1cc(-c2nnc[nH]2)c2nc(N3CCOCC3)c3ccsc3c2c1,10.0,PAK4,CHEMBL4523,active,10.0,8.0
CHEMBL2017336,c1ccc(CNc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,52.0,PAK4,CHEMBL4523,active,52.0,7.2839966563652006
CHEMBL2017337,c1cncc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,22.0,PAK4,CHEMBL4523,active,22.0,7.657577319177793
CHEMBL2017338,c1cc(-c2nnc[nH]2)c2nc(Nc3ccncc3)c3ccsc3c2c1,68.0,PAK4,CHEMBL4523,active,68.0,7.167491087293763
CHEMBL2017339,Clc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,6.0,PAK4,CHEMBL4523,active,6.0,8.221848749616356
CHEMBL2017340,Clc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,86.0,PAK4,CHEMBL4523,active,86.0,7.0655015487564325
CHEMBL2017341,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c(Cl)c1,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037
CHEMBL2017342,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c(Cl)c1,9.0,PAK4,CHEMBL4523,active,9.0,8.045757490560675
CHEMBL2017343,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1Cl,21.0,PAK4,CHEMBL4523,active,21.0,7.6777807052660805
CHEMBL2017345,FC(F)(F)Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c(Cl)c1,76.0,PAK4,CHEMBL4523,active,76.0,7.119186407719209
CHEMBL2017346,Fc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)c1,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981
CHEMBL2017347,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,7.0,PAK4,CHEMBL4523,active,7.0,8.154901959985743
